EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,experience_level,Income_JobLevel,YearsAtCompany_JobSatisfaction,Age_WorkLifeBalance,Kelompok_Usia
69,0.6653541062033014,1.0,1.4118841360082974,-0.02375548817107146,3,1,1,85,1,2,3,-0.24582320118216514,9489,8,13,3,2,80,0,-0.5502079870438897,2,2,-0.4911735278257753,3,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.4449718219868305,-0.3247616699033433,-0.3674639388453645,-0.43551589569541904,Senior
70,-1.0866755151470848,0.0,-0.18465770042510563,1.7037637576262845,1,1,2,36,2,2,3,-0.6295596462126413,7018,1,21,4,4,80,1,-0.2930769296747854,5,3,0.32522751910309133,8,5,8,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.33381865858640725,-0.4775261218027723,0.4092404180890957,-0.573195114334616,Muda
71,1.6508707682128936,0.0,-1.1911732060026858,2.320734916839626,2,1,4,59,4,4,3,1.432970626163235,9731,2,11,3,2,80,1,1.6354060005934978,3,2,-0.32789331844000197,3,0,2,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1.8336680277218467,1.4640880691714768,-0.21212306745847248,0.060129291405690136,Veteran
72,1.3223652142096962,0.0,-1.3176074197575052,-0.7641208792270812,2,1,3,43,2,2,1,-0.36417381019765527,23070,4,25,4,1,80,1,-0.16451140099023315,3,3,-0.6544537372115486,2,1,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.27824207688619557,-0.3718767306497342,-0.8334865530060407,1.2441705717027842,Senior
73,0.7748559575377005,0.0,1.699459994744749,-1.0109093429124179,5,1,2,75,3,2,1,-0.22287550679496057,4009,5,21,4,3,80,1,-0.2930769296747854,2,2,-0.4911735278257753,3,1,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.33381865858640725,-0.31562625417513823,-0.7817062625437433,-0.38044420823974023,Senior
74,2.4173837275536876,0.0,-1.6374116074902831,-0.7641208792270812,3,1,3,70,2,1,4,-0.9191680485252322,8456,3,17,3,1,80,1,-0.5502079870438897,6,3,-0.9810141559830953,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.6394898579375713,-0.6848916001147602,-0.7817062625437433,2.0702458835379662,Veteran
75,2.3078818762192883,0.0,-0.48958727477496367,1.456975293940948,3,1,4,72,3,4,4,2.4163218263852966,11761,4,13,3,3,80,1,2.2782336440162587,2,2,-0.9810141559830953,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,2.389433844723963,2.247027031951718,-0.7817062625437433,0.3905594161397629,Veteran
76,-0.6486681098094882,0.0,-0.821786973660175,-0.6407266473844129,3,1,1,62,4,1,3,-0.5364939967534228,16031,8,12,3,2,80,1,-0.9359045730975464,0,2,-0.8177339465973219,2,2,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.7228547304878887,-0.6087208421217172,-0.6781456816191486,-1.0963761451635645,Paruh Baya
77,0.5558522548689022,0.0,0.30620454121125124,1.456975293940948,2,1,3,36,3,2,3,-0.26303397197256856,16439,2,16,3,2,80,1,-0.03594587230568093,5,3,-0.32789331844000197,3,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.22266549518598394,-0.3316132316994971,-0.21212306745847248,0.6659178534181569,Senior
78,0.8843578088720997,0.0,-0.5986677729163763,-0.8875151110697495,3,1,4,61,3,2,2,-0.3607741517699213,16177,0,19,3,2,80,1,-0.2930769296747854,3,4,0.16194730971731802,7,3,7,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.33381865858640725,-0.37052333572703716,-0.1603427769961751,2.152853414721484,Senior
79,-0.6486681098094882,0.0,0.6855071824757089,0.09963874367159682,2,1,3,86,3,2,4,0.017012891012020383,20115,2,11,3,4,80,1,-0.42164245835933756,2,3,-0.32789331844000197,2,1,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,-0.38939524028661887,-0.22012732494232795,0.046778384853014277,-0.24276498960054324,Paruh Baya
80,-0.3201625558062908,0.0,0.811941396230528,-0.7641208792270812,3,1,4,66,3,2,2,-0.22733755848136145,19332,1,12,3,3,80,1,-0.03594587230568093,2,3,0.651787937874638,8,7,9,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.22266549518598394,-0.31740258501117813,0.15033896577760897,0.005057603950011342,Paruh Baya
81,-1.7436866231534796,1.0,1.5482347586850633,1.0867925984129432,1,1,4,65,3,1,4,-0.8095290642308104,8870,1,19,3,1,80,0,-1.3216011591512031,3,2,-0.9810141559830953,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.8062196030382062,-0.6630681069862704,-0.7817062625437433,-1.6470930197203526,Muda
82,-1.5246829204846812,0.0,0.20456134976129856,-0.6407266473844129,3,1,1,58,4,1,1,-0.7827567541124051,8544,2,16,3,1,80,1,-0.8073390444129942,3,4,-0.6544537372115486,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.6950664396377829,-0.6577391144781508,-0.8334865530060407,-0.2703008333283826,Muda
83,1.103361511540898,0.0,-1.4762699625086508,-0.02375548817107146,4,1,2,64,3,1,3,-0.9344665114500351,5411,4,12,3,3,80,0,-0.5502079870438897,2,3,-0.8177339465973219,2,2,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.6394898579375713,-0.6879367386908286,-0.6781456816191486,1.078955509335748,Senior
84,1.869874470881692,0.0,0.8540861341488011,-0.7641208792270812,3,1,4,52,3,2,1,-0.11961088205254007,17011,2,14,3,4,80,1,0.6068817711170802,4,3,-0.16461310905422863,2,0,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.05521741331507424,-0.27451688339821545,-0.6781456816191486,1.6572082276203752,Veteran
85,0.4463504035345031,0.0,-0.7275810889016822,-0.270543951856408,2,1,2,43,4,1,3,-0.6644061450969149,18863,1,13,3,3,80,0,-0.16451140099023315,3,3,0.48850772848886465,6,0,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,-0.5561249853872537,-0.6341815841049554,0.5645812894759877,0.5833103222346387,Senior
86,0.8843578088720997,0.0,0.5838639910257561,1.3335810620982798,3,1,2,95,1,3,1,0.923871776610067,19863,2,18,3,2,80,1,1.6354060005934978,2,3,-0.0013328996684553085,7,0,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1.166749047319307,0.5998185302554103,-0.6263653911568513,0.9137404469687115,Senior
87,-0.10115885313749257,0.0,0.7871503739256616,0.2230329755142651,4,1,2,100,2,2,4,0.03167391798162329,14369,4,13,3,1,80,1,-0.42164245835933756,2,2,-0.16461310905422863,3,0,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,-0.38939524028661887,-0.21429080933819694,0.25389954670220366,-0.8210177078851706,Paruh Baya
88,0.8843578088720997,0.0,0.6185714222525692,-0.3939381836990763,3,1,4,57,2,3,4,0.5018891742675833,16840,6,12,3,4,80,0,1.5068404719089457,2,3,1.9580296129608246,7,12,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0833841747689894,0.3478333130857541,2.946474650741666,0.9137404469687115,Senior
89,0.9938596602064987,0.0,1.1193500728108727,0.09963874367159682,3,1,3,64,3,3,2,0.17233478542911787,14011,5,21,4,3,80,3,0.34975071374797573,2,3,0.16194730971731802,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.3331003218161324,0.15104123260733682,-0.1603427769961751,0.9963479781522296,Senior
90,0.5558522548689022,0.0,-0.9507002896454807,0.3464272073569334,4,1,2,77,3,2,4,-0.3008551719811094,2900,3,12,3,3,80,2,0.34975071374797573,4,3,-1.1442943653688686,0,0,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,-0.05593575008534904,-0.34666975021450175,-0.9888274243929327,0.6659178534181569,Senior
91,-0.3201625558062908,0.0,0.8788771564536676,-0.5173324155417446,2,1,2,57,2,2,4,-0.5347941675395558,11912,1,14,3,3,80,1,0.4783162424325279,3,4,1.3049087754177313,10,4,13,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-0.0003591683851373997,-0.4398002383325922,2.1179900033449086,0.9412762906965508,Paruh Baya
92,0.008342998196906572,0.0,-0.04830707774833983,-0.270543951856408,4,1,4,78,3,2,1,-0.4714755293230099,13588,5,22,4,3,80,1,0.6068817711170802,2,3,-0.32789331844000197,3,0,4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.05521741331507424,-0.4145932578973597,-0.7299259720814459,0.25288019750056595,Paruh Baya
93,1.979376322216091,0.0,-1.7142637766353692,-1.0109093429124179,2,1,1,70,3,3,4,0.7938348417492412,18092,3,14,3,4,80,1,1.6354060005934978,4,3,-0.9810141559830953,0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.166749047319307,0.5221674965656673,-0.7817062625437433,1.7398157588038934,Veteran
94,-1.6341847718190805,0.0,-0.856494404886988,2.0739464531542895,2,1,2,85,2,1,3,-0.783819147371072,10293,1,14,3,2,80,0,-0.9359045730975464,2,2,-0.4911735278257753,2,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,-0.7228547304878887,-0.6579505824348222,-0.3674639388453645,-1.5920213322646737,Muda
95,-0.3201625558062908,0.0,0.6607161601708423,-0.8875151110697495,1,1,4,45,2,2,3,0.6467996147497455,14074,1,17,3,3,80,0,-0.16451140099023315,2,2,0.48850772848886465,9,1,9,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,-0.27824207688619557,0.030589084487299745,0.5645812894759877,-0.9311610827965282,Paruh Baya
96,-0.8676718124782865,0.0,-1.652286220873203,-1.0109093429124179,3,1,1,89,3,2,1,-0.240086277585364,6225,0,12,3,1,80,1,-0.678773515728442,5,2,-0.32789331844000197,3,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.5005484036870421,-0.32247781597129205,-0.7299259720814459,-1.2065195200749221,Paruh Baya
97,2.1983800248848895,0.0,-0.9854077208722939,-1.0109093429124179,2,1,2,93,4,2,3,-0.3405886798552506,2721,0,24,4,1,80,1,0.2211851850634235,2,2,0.8150681472604113,9,2,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.11151233178556068,-0.36248755337352345,0.8752630322497719,0.3354877286840841,Veteran
98,1.7603726195472926,0.0,0.9061472809890208,1.827157989468953,4,1,1,66,3,3,1,0.8382428799615167,5843,6,13,3,2,80,0,0.4783162424325279,2,2,-0.8177339465973219,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.4164651943664499,0.5486855783322625,-0.885266843468338,0.11520097886136893,Veteran
99,-0.42966440714069,0.0,-1.6250160963378497,-0.6407266473844129,4,1,3,47,2,1,2,-0.82461504850388,13248,6,21,4,4,80,0,-0.5502079870438897,3,3,-0.6544537372115486,2,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,-0.6394898579375713,-0.6660709519710045,-0.6781456816191486,-0.07754992723350686,Paruh Baya
100,-0.5391662584750891,0.0,-1.2457134550733922,-1.0109093429124179,3,1,4,61,3,1,4,-0.8900584732377597,9148,0,12,3,2,80,1,-0.9359045730975464,2,3,-0.6544537372115486,0,0,2,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.7228547304878887,-0.6790973781019636,-0.3674639388453645,-0.16015745841702506,Paruh Baya
101,-1.7436866231534796,1.0,-1.3671894643672382,0.09963874367159682,2,1,1,45,2,1,3,-0.8239776125486798,25308,1,20,4,3,80,0,-1.193035630466651,2,1,-0.8177339465973219,2,2,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.7784313121881004,-0.6659440711970016,-0.6781456816191486,-2.2253457380049797,Muda
102,-0.3201625558062908,1.0,-1.2556298639953387,-0.3939381836990763,2,1,4,33,1,1,3,-0.8821967631236248,12253,0,16,3,4,80,1,-1.0644701017820986,3,2,-0.8177339465973219,2,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.7506430213379945,-0.677532515222595,-0.6781456816191486,-0.9311610827965282,Paruh Baya
103,1.979376322216091,0.0,1.5829421899118765,1.5803695257836163,3,1,1,94,2,1,2,-0.6301970821678414,23737,5,12,3,4,80,1,-0.42164245835933756,1,3,-0.4911735278257753,2,1,2,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,-0.6117015670874655,-0.6273723159001359,-0.5745851006945539,1.7398157588038934,Veteran
104,-1.0866755151470848,0.0,1.0896008460450328,1.3335810620982798,3,1,4,90,3,2,3,0.7390153496020304,12916,1,14,3,4,80,0,-0.5502079870438897,2,3,-0.0013328996684553085,7,0,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-0.4449718219868305,0.0672999217654571,0.09855867531531162,-0.573195114334616,Muda
105,0.9938596602064987,0.0,1.280491717792505,-0.7641208792270812,3,1,1,45,4,4,1,1.4282960958251005,7739,2,12,3,4,80,1,1.76397152927805,5,3,1.9580296129608246,17,2,8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.94482119112227,1.4603662331340599,-0.005001905609283075,0.9963479781522296,Senior
106,-0.10115885313749257,0.0,0.28389262113687136,-0.3939381836990763,4,1,3,60,1,1,3,-0.7993300889476084,6865,1,14,3,3,80,1,-0.5502079870438897,4,3,-0.0013328996684553085,7,1,7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.6394898579375713,-0.6610380146022249,0.09855867531531162,0.17027266631704774,Paruh Baya
107,0.4463504035345031,1.0,1.3821349092424577,0.3464272073569334,3,1,2,49,3,5,3,2.7711611747800338,16280,1,12,3,4,80,0,1.5068404719089457,0,3,2.4478702411181446,15,15,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2.361645553873857,3.3561764646932803,2.4286717461186926,0.5833103222346387,Senior
108,0.11784484953130571,0.0,0.9582084278292404,-1.0109093429124179,3,1,4,90,3,2,4,-0.37564765739125755,9867,7,15,3,4,80,2,0.9925783571707368,4,4,0.9783483566461847,11,2,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.22194715841570917,-0.37644443851383674,1.7037476796465296,1.3818497903419813,Paruh Baya
109,-0.42966440714069,0.0,1.223472366491312,-0.3939381836990763,3,1,3,30,3,2,4,0.2596635112915352,5335,3,23,4,3,80,1,0.4783162424325279,2,1,0.9783483566461847,11,4,7,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.0003591683851373997,-0.12352876233482632,1.7037476796465296,-1.894915613270907,Paruh Baya
110,-2.072192177156677,1.0,-1.3771058732891848,-0.14714972001373974,1,1,3,80,3,1,3,-0.9771747204484437,13556,1,12,3,4,80,0,-1.4501666878357553,0,3,-1.1442943653688686,0,0,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.834007893888312,-0.6964377505490195,-0.9888274243929327,-1.3166628949862798,Muda
111,-1.0866755151470848,0.0,0.2268732698356784,-0.02375548817107146,3,1,4,99,3,1,2,-0.8974952260484278,11781,1,16,3,4,80,0,-0.5502079870438897,2,2,-0.0013328996684553085,7,0,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.6394898579375713,-0.6805776537986634,-0.2639033579207698,-1.3166628949862798,Muda
112,-1.6341847718190805,0.0,1.0598516192791931,-1.0109093429124179,2,1,4,33,2,2,4,-0.36714851132192255,19146,6,22,4,1,80,2,-0.9359045730975464,2,1,-0.8177339465973219,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,-0.6117015670874655,-0.3730609512070941,-0.5745851006945539,-2.1978098942771407,Muda
113,-0.42966440714069,1.0,0.02606598916625969,0.59321567104227,3,1,3,58,3,1,4,-0.8641360777262879,22149,5,13,3,3,80,1,-0.42164245835933756,2,1,-0.32789331844000197,4,0,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,-0.6117015670874655,-0.673937559959181,0.046778384853014277,-1.894915613270907,Paruh Baya
114,0.5558522548689022,0.0,1.4019677270863509,2.320734916839626,4,1,4,88,2,2,4,-0.42069313155873317,4386,0,11,3,4,80,3,-0.5502079870438897,4,4,-0.16461310905422863,5,0,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.4449718219868305,-0.3943769212395726,0.25389954670220366,1.8224232899874115,Senior
115,-0.8676718124782865,0.0,0.008712273552853136,-1.0109093429124179,4,1,2,76,1,1,4,-0.8037921406340092,18959,1,18,3,4,80,1,-0.16451140099023315,5,3,0.48850772848886465,7,2,8,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.5561249853872537,-0.6619261800202448,1.0823841940989611,-0.40798005196757964,Paruh Baya
116,0.22734670086570485,0.0,-0.025995157673959976,-1.0109093429124179,3,1,4,77,3,2,4,-0.0065722393303842995,8989,1,15,3,4,80,1,-0.2930769296747854,2,3,0.32522751910309133,8,5,8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,-0.33381865858640725,-0.2295165022185387,0.8752630322497719,0.4180952598676023,Paruh Baya
